run_idx,scenario_name,pv_penetration,ambient_delta_c,load_growth_pct,peak_theta_hs_c,mean_theta_hs_c,lol_percent_annual,lol_hours_annual,hours_above_110c,hours_above_120c,reverse_flow_hours,peak_net_load_pu,mean_f_aa,battery_lifetime_fraction,dispatch_method
50,pv75_battery5mwh_today,0.75,0.0,0.0,85.01863098144531,52.930284667065045,0.02741931380456757,49.35476484822163,0.0,0.0,655.0,0.9033067740779247,0.005634105576281008,0.03886635390272132,pypsa_lp
51,pv75_battery5mwh_today,0.75,0.0,0.0,84.85462188720703,52.96489053607968,0.027422874041151617,49.36117327407291,0.0,0.0,671.0,0.9139466046227293,0.005634837131743483,0.040121462782849227,pypsa_lp
52,pv75_battery5mwh_today,0.75,0.0,0.0,85.68147277832031,53.1132608914501,0.027741949708493023,49.93550947528744,0.0,0.0,632.0,0.9124424644094817,0.005700400625032813,0.03785628703096226,pypsa_lp
53,pv75_battery5mwh_today,0.75,0.0,0.0,85.39248657226562,53.03907163696838,0.027721392134513842,49.89850584212492,0.0,0.0,632.0,0.9202619753694333,0.005696176465995995,0.038446521312559837,pypsa_lp
54,pv75_battery5mwh_today,0.75,0.0,0.0,85.1468734741211,52.942381650170915,0.027327522470688342,49.18954044723902,0.0,0.0,639.0,0.9052049839107601,0.005615244343292126,0.03816464659074844,pypsa_lp
55,pv75_battery5mwh_today,0.75,0.0,0.0,85.49188995361328,53.08715833854166,0.02764106294776013,49.75391330596823,0.0,0.0,586.0,0.9101916838998592,0.005679670468717834,0.03555546367768037,pypsa_lp
56,pv75_battery5mwh_today,0.75,0.0,0.0,85.34901428222656,52.99787890260464,0.027609436008737484,49.696984815727475,0.0,0.0,634.0,0.921127885286703,0.005673171782617292,0.03736921104127361,pypsa_lp
57,pv75_battery5mwh_today,0.75,0.0,0.0,85.00982666015625,53.02301286965371,0.027799445708665015,50.03900227559703,0.0,0.0,663.0,0.9111683135472393,0.005712214871643496,0.03925976389487075,pypsa_lp
58,pv75_battery5mwh_today,0.75,0.0,0.0,85.90458679199219,52.892967534332556,0.02740734362841335,49.33321853114403,0.0,0.0,675.0,0.9328945988727895,0.0056316459510438385,0.03996217815659579,pypsa_lp
59,pv75_battery5mwh_today,0.75,0.0,0.0,85.01900482177734,53.02822566827094,0.02762003619052675,49.71606514294815,0.0,0.0,665.0,0.903743453448651,0.0056753499021630315,0.040199426403887906,pypsa_lp
60,pv75_battery5mwh_today,0.75,0.0,0.0,84.70831298828125,53.01792129709591,0.027563916066650065,49.61504891997012,0.0,0.0,637.0,0.9148741783927558,0.005663818369859603,0.03786521805517813,pypsa_lp
61,pv75_battery5mwh_today,0.75,0.0,0.0,85.62908935546875,53.039154658629876,0.027478435638171622,49.46118414870892,0.0,0.0,619.0,0.9241150450714518,0.0056462538982544426,0.03711500649350911,pypsa_lp
62,pv75_battery5mwh_today,0.75,0.0,0.0,85.06085968017578,52.968178624618936,0.02747071076378642,49.44727937481555,0.0,0.0,642.0,0.922513125216028,0.005644666595298579,0.037776366939360075,pypsa_lp
63,pv75_battery5mwh_today,0.75,0.0,0.0,84.9710464477539,53.0178001302442,0.027479558092421388,49.4632045663585,0.0,0.0,637.0,0.9174957746045438,0.005646484539538641,0.038389076007519785,pypsa_lp
64,pv75_battery5mwh_today,0.75,0.0,0.0,86.81085205078125,52.99784140106022,0.0277895341999145,50.0211615598461,0.0,0.0,672.0,0.9091910827046783,0.005710178260256404,0.04010788536446111,pypsa_lp
65,pv75_battery5mwh_today,0.75,0.0,0.0,85.27236938476562,53.06552383284992,0.027873461929151883,50.17223147247339,0.0,0.0,594.0,0.9288585940564212,0.005727423684072305,0.03489984570635178,pypsa_lp
66,pv75_battery5mwh_today,0.75,0.0,0.0,84.88187408447266,53.095448568624455,0.02758294349219931,49.649298285958764,0.0,0.0,604.0,0.9059800422642775,0.005667728114835476,0.03730537479459975,pypsa_lp
67,pv75_battery5mwh_today,0.75,0.0,0.0,84.94894409179688,53.02737157110951,0.02748647217231066,49.47564991015919,0.0,0.0,606.0,0.9053169470144298,0.005647905240885752,0.03712853388612288,pypsa_lp
68,pv75_battery5mwh_today,0.75,0.0,0.0,85.50508880615234,53.01605066871793,0.027474545161638362,49.45418129094905,0.0,0.0,618.0,0.9083609737840918,0.005645454485268157,0.037334850249798095,pypsa_lp
69,pv75_battery5mwh_today,0.75,0.0,0.0,84.59828186035156,52.97214513157846,0.027684874890785034,49.83277480341306,0.0,0.0,662.0,0.9137804991505843,0.005688672922764048,0.03983322713862713,pypsa_lp
70,pv75_battery5mwh_today,0.75,0.0,0.0,85.58306884765625,53.06400776969153,0.027617761895365536,49.71197141165797,0.0,0.0,615.0,0.9020770921944932,0.005674882581239494,0.03742586754401276,pypsa_lp
71,pv75_battery5mwh_today,0.75,0.0,0.0,85.55413055419922,52.920785731380924,0.02731681631360429,49.170269364487716,0.0,0.0,647.0,0.9022950127890894,0.005613044448000881,0.03768039289630206,pypsa_lp
72,pv75_battery5mwh_today,0.75,0.0,0.0,85.1626205444336,53.08787014672738,0.0276610005177969,49.78980093203442,0.0,0.0,626.0,0.9021511005840773,0.005683767229684295,0.0371367329625753,pypsa_lp
73,pv75_battery5mwh_today,0.75,0.0,0.0,84.7208251953125,52.88386316585169,0.027322978666724278,49.1813616001037,0.0,0.0,688.0,0.9015147578304634,0.005614310684943345,0.04006618378476985,pypsa_lp
74,pv75_battery5mwh_today,0.75,0.0,0.0,85.1867446899414,52.99282527809874,0.027600214930814132,49.68038687546544,0.0,0.0,659.0,0.9064786605165028,0.005671277040578247,0.03896685110241745,pypsa_lp
75,pv75_battery5mwh_today,0.75,0.0,0.0,85.28144836425781,52.888677819982135,0.02739550416857433,49.31190750343379,0.0,0.0,663.0,0.911583085320772,0.005629213185323493,0.039425595238662826,pypsa_lp
76,pv75_battery5mwh_today,0.75,0.0,0.0,85.18748474121094,53.13420087898661,0.02752446218849485,49.544031939290726,0.0,0.0,631.0,0.9176277628331981,0.005655711408594832,0.037480058828051124,pypsa_lp
77,pv75_battery5mwh_today,0.75,0.0,0.0,84.89241027832031,52.92144998998393,0.027774397150124138,49.99391487022345,0.0,0.0,664.0,0.9060817268809581,0.0057070679075597545,0.039516621517627686,pypsa_lp
78,pv75_battery5mwh_today,0.75,0.0,0.0,85.47705078125,52.913810777377854,0.027359912878964596,49.24784318213627,0.0,0.0,667.0,0.9028812525887736,0.005621899906636561,0.04006018139667998,pypsa_lp
79,pv75_battery5mwh_today,0.75,0.0,0.0,85.85553741455078,53.03812845116353,0.02756608984616605,49.618961723098884,0.0,0.0,621.0,0.9136443657073471,0.0056642650368834355,0.03692705335850588,pypsa_lp
80,pv75_battery5mwh_today,0.75,0.0,0.0,85.25801086425781,52.938670777025195,0.027828750060255474,50.091750108459856,0.0,0.0,656.0,0.9103663697765431,0.005718236313751125,0.03890337842173333,pypsa_lp
81,pv75_battery5mwh_today,0.75,0.0,0.0,85.94417572021484,52.978288086284124,0.027731631625359465,49.916936925647036,0.0,0.0,634.0,0.9079328156701272,0.005698280470964274,0.0380625720766874,pypsa_lp
82,pv75_battery5mwh_today,0.75,0.0,0.0,85.59342193603516,52.99513463613657,0.027597314825346164,49.6751666856231,0.0,0.0,649.0,0.911865583347359,0.005670681128495787,0.0390052393380872,pypsa_lp
83,pv75_battery5mwh_today,0.75,0.0,0.0,85.86605834960938,52.98847937191129,0.027325977278297935,49.186759100936285,0.0,0.0,651.0,0.9127763797200114,0.005614926838006426,0.038999892880185384,pypsa_lp
84,pv75_battery5mwh_today,0.75,0.0,0.0,85.57659149169922,52.90161701810823,0.027466079505798255,49.43894311043685,0.0,0.0,667.0,0.9203553077203459,0.0056437149669448464,0.04048365476037846,pypsa_lp
85,pv75_battery5mwh_today,0.75,0.0,0.0,85.59740447998047,53.03270110569887,0.027582279784130286,49.648103611434514,0.0,0.0,619.0,0.9103383832847359,0.005667591736465127,0.03760181229729161,pypsa_lp
86,pv75_battery5mwh_today,0.75,0.0,0.0,85.5976333618164,53.03751600402813,0.02800103245694664,50.40185842250395,0.0,0.0,620.0,0.9076466930242659,0.005753636806221912,0.03690048663964287,pypsa_lp
87,pv75_battery5mwh_today,0.75,0.0,0.0,85.5569076538086,52.829901738060514,0.027431238998833152,49.37623019789967,0.0,0.0,683.0,0.9311913827167639,0.005636555958664347,0.03974156542072858,pypsa_lp
88,pv75_battery5mwh_today,0.75,0.0,0.0,85.41133117675781,52.87613919469928,0.027655486175036593,49.77987511506586,0.0,0.0,714.0,0.9035300220625145,0.005682634145555465,0.04190913914359713,pypsa_lp
89,pv75_battery5mwh_today,0.75,0.0,0.0,85.4530258178711,52.93492381328937,0.027317878184171723,49.1721807315091,0.0,0.0,665.0,0.9211122615438192,0.0056132626405832305,0.040088844714826856,pypsa_lp
90,pv75_battery5mwh_today,0.75,0.0,0.0,85.42572021484375,53.07205112223242,0.027825951501411636,50.08671270254094,0.0,0.0,627.0,0.912753719260638,0.00571766126741335,0.037421305658973156,pypsa_lp
91,pv75_battery5mwh_today,0.75,0.0,0.0,85.49650573730469,53.01218918733599,0.02763124511648733,49.73624120967719,0.0,0.0,652.0,0.9029746560789855,0.005677653106127533,0.03915568035578086,pypsa_lp
92,pv75_battery5mwh_today,0.75,0.0,0.0,85.08649444580078,53.1326004288563,0.02786005539928404,50.14809971871128,0.0,0.0,611.0,0.9161922047501194,0.005724668917661104,0.037696634848001,pypsa_lp
93,pv75_battery5mwh_today,0.75,0.0,0.0,85.42955017089844,53.04067009515537,0.027535865316950944,49.564557570511695,0.0,0.0,657.0,0.9105401049709495,0.0056580545171817,0.03824317535117158,pypsa_lp
94,pv75_battery5mwh_today,0.75,0.0,0.0,85.29558563232422,52.96076473761524,0.02752153515327441,49.538763275893935,0.0,0.0,646.0,0.9050126249186446,0.005655109963001591,0.038058444730465546,pypsa_lp
95,pv75_battery5mwh_today,0.75,0.0,0.0,85.27777099609375,52.91053634183002,0.02740898102984079,49.33616585371342,0.0,0.0,669.0,0.9161037006469489,0.005631982403391943,0.03990110315346955,pypsa_lp
96,pv75_battery5mwh_today,0.75,0.0,0.0,85.39336395263672,52.94038022690017,0.028185055149338615,50.73309926880951,0.0,0.0,655.0,0.9101041577533427,0.0057914496882202635,0.03901797435806411,pypsa_lp
97,pv75_battery5mwh_today,0.75,0.0,0.0,85.51935577392578,52.96270206590976,0.027354597434400635,49.23827538192114,0.0,0.0,626.0,0.9189452119518984,0.00562080769200013,0.03723512086674964,pypsa_lp
98,pv75_battery5mwh_today,0.75,0.0,0.0,86.21414947509766,53.01270579520807,0.027599730701164078,49.679515262095336,0.0,0.0,644.0,0.9074775742719999,0.005671177541335084,0.03876639496314528,pypsa_lp
99,pv75_battery5mwh_today,0.75,0.0,0.0,85.06360626220703,53.034561848780456,0.02761008061859541,49.69814511347173,0.0,0.0,632.0,0.9181659273968834,0.005673304236697687,0.03771308223611234,pypsa_lp
0,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.98609161376953,58.28002838049263,0.05073439704150087,91.32191467470157,0.0,0.0,43.0,0.9863397182953744,0.010424876104417988,0.001965368632688532,threshold
1,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.73274230957031,58.13316692126271,0.05022300044575288,90.4014008023552,0.0,0.0,41.0,0.9672445175108177,0.010319794612141005,0.0016027417387762565,threshold
2,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.42179107666016,58.14995016253923,0.050628936790199516,91.13208622235913,0.0,0.0,54.0,0.9687535313803506,0.010403206189767023,0.0020328611491990402,threshold
3,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.53389739990234,58.204533380858074,0.05036041253755528,90.6487425675995,0.0,0.0,45.0,0.9737210499049209,0.010348029973470263,0.0017285960090738849,threshold
4,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.57816314697266,58.16729260294668,0.05023495144137655,90.4229125944778,0.0,0.0,28.0,0.976780861239512,0.010322250296173265,0.0012184746327002281,threshold
5,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.65005493164062,58.385740518093144,0.05079366087946626,91.42858958303927,0.0,0.0,30.0,0.9802327777675138,0.01043705360536978,0.0011843616141718918,threshold
6,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.05744934082031,58.275558334466226,0.05036255599567929,90.65260079222273,0.0,0.0,40.0,0.9738262489696599,0.010348470410071088,0.0014090869943299879,threshold
7,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.63444519042969,58.18867448362089,0.05022665300862993,90.40797541553387,0.0,0.0,52.0,0.9674533783375933,0.010320545138759575,0.0022802879205687803,threshold
8,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.69442749023438,58.19364224194877,0.05114671118690112,92.064080136422,0.0,0.0,50.0,0.9762960663916707,0.01050959818908927,0.0018138027065376996,threshold
9,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.70033264160156,58.27877809352612,0.05049877350067188,90.89779230120939,0.0,0.0,45.0,0.9831095119816365,0.010376460308357236,0.0015361897536164747,threshold
10,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.58043670654297,58.270185495068205,0.05116233583872385,92.09220450970294,0.0,0.0,54.0,0.9861424906599368,0.010512808733984353,0.0018262459068997228,threshold
11,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.62006378173828,58.089480374803706,0.05055533914808931,90.99961046656077,0.0,0.0,39.0,0.9793454778155264,0.010388083386593696,0.0014876457800705417,threshold
12,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.62188720703125,58.06300958662379,0.0509730913639834,91.75156445517011,0.0,0.0,41.0,0.9679856412266448,0.010473922883010287,0.0016466871316089433,threshold
13,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.81621551513672,58.20762888823027,0.0506779413592159,91.22029444658861,0.0,0.0,43.0,0.971050363404846,0.010413275621756691,0.0015608134017922513,threshold
14,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.7076416015625,58.17967229204397,0.04999770987503451,89.99587777506213,0.0,0.0,31.0,0.9822019416623657,0.01027350202911668,0.0012804017859160879,threshold
15,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.62245178222656,58.08565491356416,0.050715985729909374,91.28877431383688,0.0,0.0,37.0,0.9803149823119699,0.010421092958200557,0.0013008781501848822,threshold
16,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.71800231933594,58.111619990437156,0.05103854351357263,91.86937832443074,0.0,0.0,49.0,0.9891741571247196,0.01048737195484369,0.0018827824250411001,threshold
17,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.93357849121094,58.219366626827735,0.051222248134502615,92.2000466421047,0.0,0.0,39.0,0.9823905385335654,0.010525119479692318,0.001613326925869479,threshold
18,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.5583724975586,58.080915420591424,0.05059245626478733,91.06642127661719,0.0,0.0,42.0,0.969600651910211,0.010395710191394658,0.0015040628414388127,threshold
19,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.68022918701172,58.223385873846624,0.050337543563106366,90.60757841359147,0.0,0.0,41.0,0.9915043884455703,0.010343330869131445,0.0017467352066946175,threshold
20,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.89371490478516,58.09704855851057,0.0507126799845593,91.28282397220673,0.0,0.0,39.0,0.968537873189609,0.01042041369545739,0.0016766156802795872,threshold
21,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.22080993652344,58.03117690312123,0.05041242281421812,90.74236106559263,0.0,0.0,34.0,0.9739281792068067,0.010358717016620164,0.001263291408206749,threshold
22,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.24873352050781,58.10116607008765,0.050841699046728285,91.51505828411092,0.0,0.0,44.0,0.9800214246808914,0.010446924461656498,0.0014766080848782556,threshold
23,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.25341796875,58.27110656281479,0.05094747879443243,91.70546182997836,0.0,0.0,42.0,0.987914336758993,0.010468660026253237,0.0017452503963966,threshold
24,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.63883972167969,58.26203000562449,0.0507617797022889,91.37120346412003,0.0,0.0,41.0,0.9796759764110351,0.010430502678552514,0.0018053381253473359,threshold
25,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.50618743896484,58.26211385369291,0.05092230901839334,91.66015623310801,0.0,0.0,38.0,0.9763279690611757,0.010463488154464386,0.0011541243853155296,threshold
26,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.55599212646484,58.21032101571331,0.050706318661596465,91.27137359087364,0.0,0.0,34.0,0.9871534251590214,0.010419106574300643,0.0012392994537660997,threshold
27,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.30866241455078,58.0996861225997,0.050427129146805846,90.76883246425052,0.0,0.0,48.0,0.9705437576722078,0.010361738865782023,0.0017951487560661568,threshold
28,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.54737854003906,58.212036167179974,0.05113086513070988,92.03555723527778,0.0,0.0,31.0,0.991176170828246,0.010506342150145865,0.0011919108261332833,threshold
29,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.70004272460938,58.10681343917663,0.05039984931201345,90.71972876162421,0.0,0.0,37.0,0.9793464610502289,0.010356133420276737,0.0012536625241436276,threshold
30,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.33240509033203,58.242175393176026,0.05073212040542769,91.31781672976983,0.0,0.0,40.0,0.9758773680959604,0.010424408302485142,0.0011119709737166532,threshold
31,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.39805603027344,58.28718527712988,0.05035865624206683,90.64558123572029,0.0,0.0,47.0,0.9868599254099912,0.010347669090835648,0.0017823094935405126,threshold
32,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.7726058959961,58.24880875750878,0.05073526439568707,91.32347591223672,0.0,0.0,37.0,0.9647351090164544,0.010425054327880904,0.0012457824272687707,threshold
33,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.62419891357422,58.169469967901414,0.050270403363691096,90.48672605464397,0.0,0.0,39.0,0.9710630708163579,0.010329534937744744,0.0013882563262644352,threshold
34,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.64923095703125,58.10915570398633,0.05044616696989911,90.80310054581841,0.0,0.0,40.0,0.9739497638056205,0.010365650747239543,0.001614579240643534,threshold
35,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.58597564697266,58.173319373040215,0.050583278109215334,91.04990059658759,0.0,0.0,42.0,0.9601365362809643,0.01039382426901685,0.0016458275103670896,threshold
36,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.41327667236328,58.103113907015135,0.050915311604660694,91.64756088838925,0.0,0.0,36.0,0.9737536602147783,0.0104620503297248,0.0013391411713356005,threshold
37,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.4591064453125,57.988698540662945,0.050079089102066154,90.14236038371908,0.0,0.0,51.0,0.9731240363676403,0.010290223788095786,0.001807682843242535,threshold
38,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.83952331542969,58.23082516857302,0.0506119471557679,91.10150488038222,0.0,0.0,36.0,0.975881363892781,0.010399715168993405,0.0012034706388597694,threshold
39,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.8829116821289,58.18873542347735,0.05025409850326276,90.45737730587297,0.0,0.0,44.0,1.0037852737630615,0.010326184623958101,0.0014084243575659453,threshold
40,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.7579574584961,58.258334716523876,0.05112705637267491,92.02870147081484,0.0,0.0,28.0,0.973541317220638,0.010505559528631829,0.0011692333838810261,threshold
41,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.63607025146484,58.14924159586264,0.050390955833161576,90.70372049969083,0.0,0.0,37.0,0.9924823306154562,0.010354305993115391,0.0013412423594762334,threshold
42,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.61153411865234,58.17815634213222,0.051111552852255444,92.0007951340598,0.0,0.0,44.0,0.9755884650594774,0.010502373873751119,0.0017031844880180502,threshold
43,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.73941040039062,58.242508281636454,0.05100179978340846,91.80323961013522,0.0,0.0,39.0,0.9740807558281974,0.010479821873303107,0.0013221914064008027,threshold
44,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.59744262695312,58.306489413545584,0.0511202424817874,92.01643646721732,0.0,0.0,50.0,0.980992207747414,0.010504159414065904,0.001989220312300483,threshold
45,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.57594299316406,58.21869701773242,0.05087071264038405,91.56728275269128,0.0,0.0,42.0,0.9785015041295898,0.010452886158983023,0.0013834938562459899,threshold
46,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.00940704345703,58.151624152103864,0.0507569132617684,91.36244387118312,0.0,0.0,36.0,0.9726836397619001,0.010429502725020905,0.0014187532453440017,threshold
47,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.56137084960938,58.17589479807744,0.050334184630343067,90.60153233461752,0.0,0.0,39.0,0.97192792541539,0.010342640677467754,0.0013403100905423502,threshold
48,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.2673110961914,58.2295423875412,0.05037609851847801,90.67697733326042,0.0,0.0,32.0,0.9843350188273945,0.010351253120235208,0.0013756249898853724,threshold
49,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.56554412841797,57.97341998564621,0.05013295819324949,90.23932474784908,0.0,0.0,45.0,0.9686474131072945,0.010301292779434828,0.0017971240736937059,threshold
50,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.45124816894531,58.08049237185707,0.050237193640561735,90.42694855301113,0.0,0.0,55.0,0.9652644115374678,0.010322711022033235,0.001969940666098159,threshold
51,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.5637435913086,58.16182602416466,0.05067420490639614,91.21356883151304,0.0,0.0,48.0,0.9801756261682572,0.010412507857478657,0.0018370702967285696,threshold
52,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.59005737304688,58.33909044577102,0.05122008885039441,92.19615993070994,0.0,0.0,38.0,0.9813144901994386,0.010524675791176934,0.0014012918190977363,threshold
53,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.88542938232422,58.23402266520692,0.0506823086190525,91.2281555142945,0.0,0.0,39.0,0.9870662367818653,0.010414173003914897,0.0016619329022936951,threshold
54,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.55115509033203,58.1561169022403,0.05049578028473689,90.8924045125264,0.0,0.0,36.0,0.9678223300225848,0.010375845263987032,0.0013809362641334815,threshold
55,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.99385833740234,58.271865298899556,0.0504453511927039,90.80163214686702,0.0,0.0,34.0,0.9789220439761914,0.010365483121788475,0.0010373462223017705,threshold
56,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.75050354003906,58.20404865357958,0.0508298448207817,91.49372067740707,0.0,0.0,44.0,0.9782985559341069,0.01044448866180446,0.001747780303702665,threshold
57,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.56326293945312,58.20338209906603,0.0509401734179442,91.69231215229956,0.0,0.0,31.0,0.9757143909754742,0.010467158921495382,0.00125935486140233,threshold
58,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.77044677734375,58.01332134435872,0.0499144277481388,89.84596994664984,0.0,0.0,42.0,0.9862526755346687,0.010256389263316191,0.0014058635691770612,threshold
59,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.55379486083984,58.262665471288535,0.05148303657968907,92.66946584344032,0.0,0.0,30.0,0.9679675736995347,0.010578706146511452,0.0012455259450688562,threshold
60,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.52136993408203,58.22122269582332,0.050624391856322254,91.12390534138005,0.0,0.0,33.0,0.9836339927513252,0.010402272299244298,0.0015452128850844877,threshold
61,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.39292907714844,58.21236072958088,0.049981364472470126,89.96645605044623,0.0,0.0,40.0,0.9925438714633561,0.010270143384754135,0.001579461117849732,threshold
62,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.59941864013672,58.111417299366636,0.050221189301363614,90.3981407424545,0.0,0.0,31.0,0.9904496516163055,0.010319422459184303,0.001174756504711032,threshold
63,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.5172119140625,58.200394305458744,0.05031300279258958,90.56340502666124,0.0,0.0,40.0,0.9864295516480749,0.010338288245052655,0.0014600096536871116,threshold
64,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.6009750366211,58.175339810282594,0.050841353144458215,91.51443566002479,0.0,0.0,44.0,0.9775292181058255,0.010446853385847577,0.0018216117667277617,threshold
65,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.36349487304688,58.26795907485413,0.05112176306773662,92.01917352192592,0.0,0.0,31.0,0.981609367055953,0.010504471863233552,0.001170106952975932,threshold
66,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.4718246459961,58.3038863248824,0.0506342878342154,91.14171810158773,0.0,0.0,41.0,0.9729882421880279,0.01040430571935933,0.001368817201775912,threshold
67,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.598876953125,58.25112357811155,0.050706241157111524,91.27123408280075,0.0,0.0,32.0,0.9730490600406279,0.010419090648721546,0.0010015235304223111,threshold
68,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.6869888305664,58.23660697189403,0.0506325327022772,91.13855886409895,0.0,0.0,35.0,0.9786825698988605,0.010403945075810385,0.001414055488256141,threshold
69,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.47330474853516,58.13115607899176,0.05047129595015605,90.84833271028089,0.0,0.0,44.0,0.9795128760969919,0.010370814236333434,0.0014165650653916373,threshold
70,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.01103973388672,58.23684317979053,0.05023454048202924,90.42217286765263,0.0,0.0,45.0,0.971051019879236,0.010322165852471761,0.0017799685154087953,threshold
71,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.69632720947266,58.13054580736112,0.05039131779689326,90.70437203440787,0.0,0.0,32.0,0.9665112013985774,0.010354380369224642,0.001339992030685455,threshold
72,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.86151885986328,58.2673516882742,0.050656501402522126,91.18170252453983,0.0,0.0,30.0,0.9685039062369568,0.010408870151203177,0.0012698506767783288,threshold
73,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.37129211425781,58.02685907608958,0.05013204537937745,90.23768168287943,0.0,0.0,34.0,0.9698916714440109,0.010301105214940572,0.0011779851851234093,threshold
74,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.91899871826172,58.159946777576664,0.0504910473939664,90.88388530913952,0.0,0.0,41.0,0.9700738289751901,0.010374872752184875,0.0016731734461481287,threshold
